"Churn","SeniorCitizen","Dependents","tenure","MultipleLines","InternetService","PaperlessBilling","PaymentMethod","TotalCharges","Contrat_par_mois"
0,"No","Yes",20,"No","DSL","Yes","Electronic check",939.8,"Yes"
0,"No","No",1,"Yes","Fiber optic","Yes","Electronic check",84.6,"Yes"
1,"No","Yes",54,"Yes","DSL","Yes","Credit card (automatic)",3092.65,"Yes"
1,"Yes","No",5,"No","Fiber optic","Yes","Mailed check",415.55,"Yes"
0,"No","Yes",72,"Yes","DSL","Yes","Bank transfer (automatic)",5986.55,"No"
0,"No","No",52,"No","Fiber optic","Yes","Electronic check",5487,"No"
0,"No","No",9,"No","Fiber optic","No","Electronic check",651.5,"Yes"
0,"No","No",1,"No","DSL","Yes","Mailed check",45.4,"Yes"
1,"Yes","No",1,"Yes","Fiber optic","Yes","Electronic check",73.65,"Yes"
1,"No","Yes",33,"No","DSL","Yes","Mailed check",2405.05,"No"
1,"No","No",55,"Yes","Fiber optic","Yes","Electronic check",4458.15,"Yes"
0,"No","Yes",69,"Yes","Fiber optic","Yes","Electronic check",6856.45,"No"
0,"No","No",1,"No","DSL","Yes","Mailed check",50.75,"Yes"
0,"No","No",54,"Yes","DSL","No","Bank transfer (automatic)",4735.2,"No"
0,"Yes","No",45,"Yes","Fiber optic","Yes","Bank transfer (automatic)",4525.8,"No"
0,"No","Yes",11,"No_phone_service","DSL","No","Electronic check",321.05,"Yes"
0,"No","No",6,"No","DSL","Yes","Bank transfer (automatic)",335.65,"Yes"
0,"No","No",21,"No","DSL","No","Bank transfer (automatic)",1424.4,"Yes"
1,"Yes","No",6,"Yes","Fiber optic","Yes","Electronic check",474.9,"Yes"
1,"No","No",8,"No","Fiber optic","No","Electronic check",668.4,"Yes"
1,"No","No",11,"No","Fiber optic","Yes","Electronic check",926.25,"Yes"
1,"No","Yes",49,"No_phone_service","DSL","Yes","Bank transfer (automatic)",2541.25,"No"
1,"Yes","No",1,"No","DSL","No","Electronic check",46,"Yes"
1,"Yes","No",15,"No","Fiber optic","Yes","Electronic check",1156.1,"Yes"
0,"No","Yes",60,"No","DSL","No","Bank transfer (automatic)",3694.45,"No"
0,"No","No",17,"No_phone_service","DSL","No","Credit card (automatic)",382.8,"Yes"
1,"Yes","No",16,"No","Fiber optic","Yes","Bank transfer (automatic)",1167.8,"Yes"
1,"Yes","No",44,"Yes","Fiber optic","No","Mailed check",3912.9,"No"
0,"No","Yes",12,"No_phone_service","DSL","No","Credit card (automatic)",368.85,"No"
0,"No","No",28,"No","DSL","Yes","Electronic check",1654.7,"No"
1,"No","Yes",5,"No","DSL","No","Mailed check",221.7,"Yes"
0,"No","No",18,"No","Fiber optic","No","Credit card (automatic)",1794.65,"Yes"
0,"No","No",70,"Yes","DSL","Yes","Credit card (automatic)",5289.8,"No"
0,"No","Yes",9,"Yes","DSL","Yes","Mailed check",501.2,"Yes"
0,"Yes","No",67,"No","Fiber optic","Yes","Bank transfer (automatic)",6140.85,"No"
0,"No","No",1,"No","DSL","Yes","Bank transfer (automatic)",48.45,"Yes"
1,"No","No",4,"Yes","DSL","No","Credit card (automatic)",201.1,"Yes"
0,"Yes","Yes",71,"No","Fiber optic","Yes","Bank transfer (automatic)",6179.35,"No"
1,"No","Yes",30,"Yes","Fiber optic","Yes","Electronic check",2838.7,"Yes"
0,"No","No",1,"No","DSL","No","Mailed check",55.7,"Yes"
0,"No","No",55,"Yes","Fiber optic","Yes","Credit card (automatic)",4589.85,"No"
0,"No","No",59,"No","DSL","Yes","Electronic check",3735.45,"Yes"
1,"No","No",1,"No","Fiber optic","Yes","Mailed check",70.15,"Yes"
0,"No","No",7,"No","Fiber optic","Yes","Bank transfer (automatic)",477.55,"Yes"
0,"No","Yes",45,"No","DSL","No","Bank transfer (automatic)",2553.7,"No"
0,"Yes","No",72,"Yes","Fiber optic","No","Credit card (automatic)",7578.05,"No"
0,"No","No",44,"No","DSL","Yes","Bank transfer (automatic)",2603.95,"No"
0,"No","No",66,"Yes","Fiber optic","Yes","Bank transfer (automatic)",6056.9,"No"
0,"No","Yes",68,"No_phone_service","DSL","No","Mailed check",2983.65,"No"
0,"Yes","No",21,"Yes","Fiber optic","Yes","Bank transfer (automatic)",2025.1,"Yes"
0,"No","Yes",21,"Yes","Fiber optic","No","Electronic check",1747.2,"Yes"
0,"No","Yes",55,"Yes","DSL","Yes","Bank transfer (automatic)",4657.95,"No"
1,"No","No",9,"No_phone_service","DSL","Yes","Credit card (automatic)",296.1,"Yes"
0,"Yes","No",71,"Yes","Fiber optic","Yes","Bank transfer (automatic)",8016.6,"No"
1,"No","No",1,"No","Fiber optic","Yes","Electronic check",81.1,"Yes"
1,"No","No",61,"Yes","Fiber optic","Yes","Electronic check",6428.4,"No"
0,"No","No",67,"Yes","DSL","No","Bank transfer (automatic)",5883.85,"No"
0,"Yes","No",14,"No","Fiber optic","No","Electronic check",1043.8,"Yes"
1,"No","No",59,"Yes","Fiber optic","Yes","Electronic check",6252.9,"Yes"
0,"Yes","No",21,"No","Fiber optic","No","Bank transfer (automatic)",1857.25,"Yes"
0,"No","No",4,"No_phone_service","DSL","No","Mailed check",146.4,"Yes"
1,"No","No",3,"No","Fiber optic","Yes","Electronic check",240.45,"Yes"
1,"No","No",3,"No","Fiber optic","Yes","Electronic check",315.3,"Yes"
1,"No","No",1,"No","DSL","Yes","Mailed check",55.7,"Yes"
1,"No","No",13,"No","Fiber optic","Yes","Electronic check",973.45,"Yes"
0,"No","No",5,"No","Fiber optic","No","Electronic check",384.25,"Yes"
0,"No","Yes",72,"Yes","Fiber optic","Yes","Credit card (automatic)",8543.25,"No"
0,"No","No",13,"No_phone_service","DSL","Yes","Electronic check",389.95,"Yes"
0,"No","No",61,"No","Fiber optic","No","Credit card (automatic)",5731.85,"Yes"
0,"Yes","No",56,"Yes","Fiber optic","Yes","Bank transfer (automatic)",4275.75,"Yes"
0,"No","No",35,"Yes","DSL","No","Mailed check",1924.1,"No"
1,"No","No",18,"No_phone_service","DSL","Yes","Electronic check",669.85,"Yes"
0,"No","No",72,"Yes","DSL","No","Bank transfer (automatic)",5784.3,"No"
0,"Yes","No",49,"Yes","Fiber optic","No","Bank transfer (automatic)",5166.2,"No"
0,"No","No",44,"Yes","Fiber optic","Yes","Credit card (automatic)",4060.55,"Yes"
1,"Yes","No",3,"No","Fiber optic","Yes","Mailed check",267.4,"Yes"
0,"No","Yes",37,"Yes","Fiber optic","Yes","Electronic check",3532.85,"Yes"
0,"No","No",61,"Yes","DSL","Yes","Electronic check",4914.8,"No"
0,"No","No",70,"Yes","DSL","Yes","Credit card (automatic)",5315.8,"No"
1,"Yes","No",1,"No","Fiber optic","Yes","Electronic check",69.85,"Yes"
0,"No","Yes",70,"Yes","DSL","No","Bank transfer (automatic)",5445.95,"No"
1,"No","No",1,"No","DSL","Yes","Mailed check",53.55,"Yes"
1,"No","Yes",70,"Yes","Fiber optic","No","Bank transfer (automatic)",6579.05,"No"
1,"No","Yes",68,"Yes","Fiber optic","Yes","Electronic check",7856,"No"
1,"Yes","No",26,"No","Fiber optic","No","Electronic check",2169.75,"Yes"
1,"No","No",11,"Yes","Fiber optic","Yes","Bank transfer (automatic)",896.9,"Yes"
0,"Yes","No",46,"No","Fiber optic","Yes","Bank transfer (automatic)",4126.35,"No"
1,"No","No",1,"No","DSL","Yes","Mailed check",49.65,"Yes"
1,"No","No",46,"No","DSL","No","Credit card (automatic)",2460.15,"No"
1,"No","No",4,"No","Fiber optic","Yes","Electronic check",370.65,"Yes"
0,"No","No",31,"No","DSL","Yes","Credit card (automatic)",2424.45,"No"
0,"No","Yes",23,"Yes","Fiber optic","Yes","Electronic check",1849.95,"Yes"
1,"Yes","No",22,"Yes","Fiber optic","Yes","Bank transfer (automatic)",1910.6,"Yes"
1,"No","No",9,"No","Fiber optic","Yes","Mailed check",890.6,"Yes"
1,"No","Yes",7,"No","Fiber optic","Yes","Bank transfer (automatic)",529.5,"Yes"
0,"No","Yes",35,"No_phone_service","DSL","No","Mailed check",1383.6,"No"
0,"No","No",6,"No","DSL","Yes","Mailed check",493.4,"No"
1,"No","No",1,"No","DSL","Yes","Credit card (automatic)",48.6,"Yes"
0,"No","No",17,"No","Fiber optic","Yes","Electronic check",1207,"Yes"
0,"No","Yes",10,"No","DSL","No","Mailed check",563.5,"Yes"
0,"No","Yes",15,"No","DSL","No","Credit card (automatic)",864.55,"No"
1,"Yes","No",40,"No_phone_service","DSL","Yes","Electronic check",2109.35,"Yes"
0,"No","Yes",13,"No","DSL","No","Bank transfer (automatic)",701.05,"No"
1,"No","No",29,"Yes","Fiber optic","Yes","Bank transfer (automatic)",2265.25,"Yes"
1,"No","No",3,"Yes","Fiber optic","Yes","Electronic check",220.6,"Yes"
0,"Yes","No",58,"Yes","Fiber optic","Yes","Bank transfer (automatic)",5749.8,"Yes"
0,"No","No",45,"No","DSL","Yes","Credit card (automatic)",2796.45,"No"
0,"No","Yes",72,"Yes","DSL","Yes","Bank transfer (automatic)",5165.7,"No"
0,"No","Yes",68,"Yes","Fiber optic","Yes","Bank transfer (automatic)",5696.6,"No"
0,"No","Yes",38,"No","DSL","No","Electronic check",2076.05,"Yes"
0,"Yes","No",20,"No","Fiber optic","Yes","Bank transfer (automatic)",1859.5,"No"
0,"No","No",72,"Yes","Fiber optic","Yes","Bank transfer (automatic)",7470.1,"No"
1,"No","No",3,"Yes","Fiber optic","Yes","Credit card (automatic)",229.5,"Yes"
1,"No","No",23,"Yes","Fiber optic","Yes","Mailed check",2470.1,"Yes"
0,"No","No",40,"No","DSL","Yes","Electronic check",2092.9,"Yes"
0,"Yes","No",62,"Yes","Fiber optic","Yes","Bank transfer (automatic)",5629.55,"Yes"
0,"No","No",11,"No","DSL","No","Bank transfer (automatic)",733.95,"Yes"
0,"Yes","No",7,"Yes","Fiber optic","Yes","Electronic check",485.25,"Yes"
1,"No","No",13,"Yes","Fiber optic","Yes","Electronic check",1244.5,"Yes"
1,"No","No",39,"Yes","Fiber optic","Yes","Electronic check",3994.45,"Yes"
0,"No","No",3,"No_phone_service","DSL","No","Mailed check",78.25,"Yes"
0,"No","No",22,"No","DSL","Yes","Mailed check",1178.75,"Yes"
1,"No","No",14,"No_phone_service","DSL","No","Electronic check",667.7,"Yes"
0,"No","Yes",64,"Yes","Fiber optic","No","Credit card (automatic)",5629.15,"No"
1,"No","No",1,"No","Fiber optic","No","Electronic check",79.6,"Yes"
1,"No","No",1,"No","Fiber optic","Yes","Electronic check",75.9,"Yes"
1,"No","No",1,"No","Fiber optic","No","Electronic check",76.2,"Yes"
0,"No","No",64,"Yes","DSL","Yes","Credit card (automatic)",4392.5,"No"
0,"No","No",46,"No","DSL","Yes","Credit card (automatic)",3168,"Yes"
0,"Yes","Yes",28,"No_phone_service","DSL","Yes","Electronic check",1096.6,"No"
0,"No","Yes",39,"No","DSL","No","Electronic check",2343.85,"No"
1,"No","No",42,"Yes","Fiber optic","Yes","Electronic check",3588.4,"Yes"
0,"No","No",1,"No","DSL","Yes","Electronic check",48.6,"Yes"
1,"No","No",7,"No","Fiber optic","Yes","Electronic check",522.95,"Yes"
0,"Yes","No",70,"No","Fiber optic","No","Credit card (automatic)",7511.9,"No"
0,"No","No",1,"No","DSL","No","Electronic check",49.75,"Yes"
0,"No","No",18,"Yes","Fiber optic","Yes","Electronic check",1691.9,"Yes"
0,"No","No",24,"Yes","Fiber optic","Yes","Electronic check",2248.05,"Yes"
0,"No","No",63,"Yes","DSL","Yes","Bank transfer (automatic)",4479.2,"No"
0,"No","Yes",44,"Yes","DSL","Yes","Mailed check",3471.1,"No"
1,"No","No",1,"No","Fiber optic","Yes","Electronic check",70.25,"Yes"
0,"No","Yes",37,"Yes","Fiber optic","Yes","Electronic check",3314.15,"Yes"
1,"Yes","No",10,"No","Fiber optic","Yes","Credit card (automatic)",865.55,"Yes"
0,"No","No",34,"No_phone_service","DSL","Yes","Bank transfer (automatic)",852.7,"Yes"
0,"No","No",35,"No_phone_service","DSL","No","Credit card (automatic)",1930.9,"No"
0,"Yes","No",39,"Yes","Fiber optic","Yes","Electronic check",3949.15,"Yes"
0,"Yes","No",43,"No","Fiber optic","Yes","Bank transfer (automatic)",4304,"No"
0,"No","No",49,"Yes","DSL","No","Electronic check",3472.05,"No"
0,"No","Yes",64,"No_phone_service","DSL","No","Electronic check",3210.35,"No"
0,"No","No",3,"No","Fiber optic","Yes","Mailed check",207.4,"Yes"
0,"No","No",40,"No","Fiber optic","No","Electronic check",3132.75,"No"
1,"No","Yes",1,"No","DSL","Yes","Electronic check",60,"Yes"
1,"No","No",8,"Yes","Fiber optic","Yes","Electronic check",649.65,"Yes"
0,"Yes","No",34,"No","DSL","No","Bank transfer (automatic)",2106.3,"No"
0,"No","No",1,"No_phone_service","DSL","No","Electronic check",35,"Yes"
1,"No","No",39,"No_phone_service","DSL","Yes","Electronic check",2011.4,"Yes"
1,"Yes","No",58,"No","Fiber optic","Yes","Credit card (automatic)",6205.5,"No"
1,"Yes","No",6,"No","Fiber optic","Yes","Bank transfer (automatic)",503.6,"Yes"
0,"No","No",43,"No","Fiber optic","Yes","Credit card (automatic)",3882.3,"No"
0,"No","No",5,"No","Fiber optic","Yes","Electronic check",383.65,"Yes"
0,"No","No",72,"No_phone_service","DSL","Yes","Credit card (automatic)",4390.25,"No"
0,"No","Yes",9,"No","DSL","No","Mailed check",452.8,"Yes"
0,"Yes","No",72,"Yes","DSL","Yes","Credit card (automatic)",5329,"No"
0,"No","No",33,"No","DSL","Yes","Mailed check",1758.9,"No"
0,"No","No",72,"Yes","Fiber optic","No","Bank transfer (automatic)",5737.6,"No"
1,"No","No",22,"No","DSL","Yes","Electronic check",1152.7,"Yes"
1,"No","No",70,"Yes","Fiber optic","Yes","Electronic check",7674.55,"No"
1,"No","Yes",21,"Yes","Fiber optic","No","Electronic check",2157.95,"Yes"
0,"No","No",15,"No","Fiber optic","No","Electronic check",1219.85,"Yes"
0,"Yes","No",29,"Yes","Fiber optic","Yes","Electronic check",2414.55,"Yes"
0,"No","Yes",15,"No","DSL","No","Bank transfer (automatic)",1155.6,"Yes"
1,"Yes","Yes",71,"Yes","Fiber optic","Yes","Credit card (automatic)",7548.1,"Yes"
0,"No","No",19,"Yes","Fiber optic","Yes","Electronic check",1564.4,"Yes"
1,"No","No",1,"No","Fiber optic","Yes","Electronic check",75.7,"Yes"
0,"No","No",2,"No","DSL","No","Electronic check",84.4,"Yes"
0,"Yes","Yes",11,"Yes","Fiber optic","Yes","Credit card (automatic)",864.85,"Yes"
0,"No","No",70,"Yes","Fiber optic","Yes","Electronic check",7752.05,"No"
1,"Yes","No",20,"Yes","Fiber optic","No","Electronic check",1951,"Yes"
0,"Yes","No",49,"Yes","DSL","No","Credit card (automatic)",4060.9,"No"
1,"No","Yes",4,"Yes","Fiber optic","Yes","Electronic check",384.5,"Yes"
1,"No","No",32,"Yes","Fiber optic","Yes","Credit card (automatic)",3432.9,"Yes"
0,"No","Yes",2,"No","DSL","Yes","Electronic check",108.65,"Yes"
0,"Yes","No",69,"No_phone_service","DSL","No","Credit card (automatic)",3952.65,"No"
1,"No","No",6,"No","Fiber optic","Yes","Credit card (automatic)",463.05,"Yes"
0,"No","No",32,"Yes","Fiber optic","Yes","Credit card (automatic)",3416.85,"No"
0,"No","No",27,"No","DSL","No","Bank transfer (automatic)",1498.65,"No"
1,"Yes","No",27,"Yes","Fiber optic","Yes","Bank transfer (automatic)",2867.75,"Yes"
0,"No","No",58,"Yes","Fiber optic","No","Bank transfer (automatic)",4807.35,"Yes"
1,"No","No",1,"No","Fiber optic","Yes","Mailed check",71.35,"Yes"
0,"No","Yes",70,"Yes","Fiber optic","Yes","Electronic check",7689.8,"No"
1,"No","No",13,"Yes","Fiber optic","No","Electronic check",1132.35,"Yes"
0,"No","Yes",36,"No","DSL","No","Credit card (automatic)",1815,"Yes"
0,"Yes","No",19,"No","Fiber optic","Yes","Electronic check",1637.3,"Yes"
0,"No","Yes",72,"Yes","DSL","Yes","Mailed check",6376.55,"No"
0,"No","Yes",18,"No","DSL","No","Electronic check",1611.15,"Yes"
0,"Yes","No",67,"Yes","Fiber optic","No","Bank transfer (automatic)",6989.7,"No"
0,"No","Yes",69,"No_phone_service","DSL","No","Mailed check",2779.5,"No"
1,"No","No",19,"Yes","Fiber optic","Yes","Electronic check",1931.75,"Yes"
0,"Yes","No",72,"Yes","Fiber optic","Yes","Mailed check",8331.95,"No"
0,"Yes","No",40,"No","DSL","No","Electronic check",2283.3,"No"
1,"No","No",10,"Yes","Fiber optic","Yes","Credit card (automatic)",818.05,"Yes"
0,"No","No",32,"Yes","DSL","Yes","Credit card (automatic)",2333.05,"No"
0,"No","No",21,"Yes","Fiber optic","Yes","Credit card (automatic)",1992.55,"Yes"
0,"Yes","No",59,"Yes","Fiber optic","Yes","Electronic check",5890,"No"
1,"Yes","No",13,"No","Fiber optic","Yes","Electronic check",916.75,"Yes"
0,"Yes","No",15,"Yes","Fiber optic","Yes","Electronic check",1392.25,"Yes"
1,"No","No",1,"No","Fiber optic","Yes","Mailed check",70.15,"Yes"
0,"Yes","No",16,"No","Fiber optic","Yes","Electronic check",1540.05,"Yes"
0,"No","Yes",48,"No_phone_service","DSL","No","Mailed check",1978.65,"No"
0,"Yes","No",30,"Yes","Fiber optic","Yes","Bank transfer (automatic)",3181.8,"Yes"
0,"No","No",3,"No","Fiber optic","Yes","Electronic check",229.7,"Yes"
0,"Yes","No",57,"Yes","Fiber optic","No","Electronic check",5625.55,"No"
1,"Yes","No",68,"Yes","Fiber optic","Yes","Credit card (automatic)",6581.9,"No"
0,"No","No",23,"No","DSL","No","Bank transfer (automatic)",1347.15,"No"
0,"No","No",65,"No","DSL","Yes","Credit card (automatic)",3808.2,"No"
0,"No","No",44,"No","Fiber optic","Yes","Bank transfer (automatic)",3974.15,"No"
0,"No","Yes",71,"Yes","Fiber optic","Yes","Bank transfer (automatic)",7661.8,"No"
0,"No","No",37,"Yes","DSL","No","Credit card (automatic)",2479.25,"No"
0,"No","Yes",69,"Yes","DSL","Yes","Bank transfer (automatic)",5601.4,"No"
0,"No","No",35,"No","DSL","No","Electronic check",1982.6,"Yes"
0,"No","No",5,"No","DSL","Yes","Bank transfer (automatic)",339.9,"Yes"
0,"No","Yes",58,"Yes","Fiber optic","No","Bank transfer (automatic)",4828.05,"No"
0,"No","No",72,"Yes","DSL","Yes","Bank transfer (automatic)",5980.55,"No"
0,"No","No",72,"Yes","DSL","No","Mailed check",4808.7,"No"
1,"No","No",39,"No","Fiber optic","Yes","Electronic check",3692.85,"No"
0,"No","No",27,"No","Fiber optic","Yes","Electronic check",2383.6,"Yes"
1,"Yes","No",1,"No","Fiber optic","Yes","Electronic check",69.65,"Yes"
1,"Yes","No",1,"No","Fiber optic","Yes","Electronic check",89.3,"Yes"
0,"No","No",18,"No","Fiber optic","No","Electronic check",1438.05,"Yes"
0,"No","No",72,"Yes","DSL","Yes","Credit card (automatic)",6096.45,"No"
1,"No","No",36,"No","Fiber optic","Yes","Electronic check",3078.1,"Yes"
0,"No","No",4,"No_phone_service","DSL","Yes","Electronic check",99.95,"Yes"
0,"No","Yes",40,"No_phone_service","DSL","Yes","Electronic check",2036.55,"Yes"
0,"No","No",63,"Yes","Fiber optic","Yes","Electronic check",6444.05,"Yes"
1,"Yes","No",15,"No","Fiber optic","Yes","Mailed check",1426.75,"Yes"
0,"No","No",14,"Yes","DSL","Yes","Credit card (automatic)",767.55,"Yes"
0,"Yes","No",72,"Yes","Fiber optic","Yes","Bank transfer (automatic)",7932.5,"No"
0,"No","No",39,"Yes","Fiber optic","Yes","Electronic check",4040.65,"Yes"
0,"No","Yes",47,"No_phone_service","DSL","Yes","Credit card (automatic)",2768.65,"No"
0,"No","No",19,"Yes","Fiber optic","Yes","Credit card (automatic)",1672.35,"Yes"
1,"No","No",5,"Yes","Fiber optic","Yes","Electronic check",474.8,"Yes"
1,"No","No",13,"No_phone_service","DSL","Yes","Electronic check",446.1,"Yes"
0,"No","No",17,"Yes","Fiber optic","No","Bank transfer (automatic)",1345.65,"Yes"
0,"Yes","No",34,"Yes","Fiber optic","Yes","Electronic check",2425.4,"Yes"
0,"No","No",42,"No","DSL","Yes","Electronic check",2077.95,"Yes"
1,"No","No",5,"Yes","Fiber optic","Yes","Electronic check",416.3,"Yes"
0,"Yes","No",19,"No","DSL","No","Bank transfer (automatic)",1286.05,"Yes"
0,"No","No",72,"Yes","Fiber optic","Yes","Electronic check",7719.5,"No"
0,"No","No",6,"No","Fiber optic","Yes","Mailed check",514.6,"Yes"
1,"No","Yes",17,"Yes","Fiber optic","Yes","Electronic check",1451.6,"Yes"
0,"No","No",61,"Yes","DSL","No","Bank transfer (automatic)",4932.5,"No"
1,"No","Yes",1,"No","Fiber optic","Yes","Electronic check",71,"Yes"
0,"No","Yes",48,"Yes","Fiber optic","No","Credit card (automatic)",5443.65,"No"
1,"Yes","No",9,"Yes","Fiber optic","Yes","Electronic check",746.5,"Yes"
0,"No","No",3,"No","DSL","No","Electronic check",122.7,"Yes"
1,"No","Yes",1,"No","DSL","Yes","Electronic check",44.4,"Yes"
0,"No","No",65,"Yes","Fiber optic","No","Credit card (automatic)",6631.85,"No"
0,"No","Yes",70,"Yes","Fiber optic","Yes","Credit card (automatic)",8250,"No"
0,"No","No",60,"No","DSL","Yes","Mailed check",3561.15,"No"
0,"Yes","No",35,"No","Fiber optic","No","Electronic check",2419,"Yes"
0,"No","Yes",66,"Yes","DSL","No","Bank transfer (automatic)",5234.95,"No"
1,"Yes","No",1,"No","Fiber optic","Yes","Electronic check",70.3,"Yes"
1,"No","No",1,"No","Fiber optic","Yes","Bank transfer (automatic)",79.35,"Yes"
0,"No","Yes",34,"Yes","Fiber optic","Yes","Credit card (automatic)",3097,"Yes"
0,"No","Yes",31,"No_phone_service","DSL","No","Electronic check",1848.8,"No"
1,"No","No",9,"No","Fiber optic","Yes","Bank transfer (automatic)",809.75,"Yes"
1,"No","Yes",20,"No","Fiber optic","Yes","Electronic check",1470.95,"Yes"
0,"Yes","No",19,"No_phone_service","DSL","Yes","Credit card (automatic)",577.15,"Yes"
0,"No","No",65,"Yes","Fiber optic","Yes","Electronic check",6914.95,"Yes"
0,"No","No",2,"No_phone_service","DSL","No","Electronic check",96.8,"Yes"
0,"No","Yes",53,"Yes","DSL","No","Electronic check",3827.9,"Yes"
0,"Yes","No",7,"Yes","Fiber optic","Yes","Electronic check",533.05,"Yes"
0,"No","Yes",61,"No","DSL","Yes","Bank transfer (automatic)",2961.4,"No"
1,"Yes","No",70,"No_phone_service","DSL","Yes","Electronic check",3264.45,"No"
0,"No","No",13,"Yes","DSL","Yes","Electronic check",995.35,"Yes"
0,"Yes","No",35,"Yes","Fiber optic","Yes","Bank transfer (automatic)",2815.25,"No"
0,"No","No",2,"No","Fiber optic","Yes","Credit card (automatic)",154.8,"Yes"
1,"No","No",3,"Yes","Fiber optic","Yes","Electronic check",246.3,"Yes"
0,"No","No",3,"Yes","Fiber optic","No","Electronic check",257.6,"Yes"
0,"No","No",62,"Yes","Fiber optic","Yes","Bank transfer (automatic)",5757.2,"No"
0,"No","Yes",72,"Yes","Fiber optic","No","Credit card (automatic)",7517.7,"No"
1,"Yes","No",20,"No","Fiber optic","No","Credit card (automatic)",1389.2,"Yes"
